pais,institucion,area,programa,ubicacion,fechas,duracion,costo,moneda,link
Australia,Deakin University,Ingeniería,Master of Engineering (Professional),Waurn Ponds (Geelong),"Trimester 1 (Mar), Trimester 2 (Jul), Trimester 3 (Nov)",2 años tiempo completo,46400.0,AUD,https://www.deakin.edu.au/course/master-engineering-professional
Australia,Deakin University,Ingeniería,Master of Engineering - IISRI,Waurn Ponds (Geelong),"Mar, Jul, Nov",2 años (investigación),45560.0,AUD,https://www.deakin.edu.au/course/master-engineering-research-iisri-international
Australia,Deakin University,Ingeniería,Master of Engineering - IFM,Waurn Ponds (Geelong),"Mar, Jul, Nov",2 años (investigación),45560.0,AUD,https://www.deakin.edu.au/ifm
Australia,Deakin University,Enfermería,Master of Advanced Nursing,Online,"Mar, Jul",1.5 años tiempo completo,29400.0,AUD,https://www.deakin.edu.au/course/master-advanced-nursing
Australia,Deakin University,Ciencias (Investigación),Master of Science (Biology and Chemical Sciences),Burwood (Melbourne) ,"Mar, Jul",2 años tiempo completo,45600.0,AUD,https://www.deakin.edu.au/course/master-science-biology-chemical-sciences
Australia,Deakin University,Ciencias (Investigación),Master of Science (Biology and Chemical Sciences),Waurn Ponds (Geelong) ,"Mar, Jul",3 años tiempo completo,45600.0,AUD,https://www.deakin.edu.au/course/master-science-biology-chemical-sciences
Australia,Deakin University,Ciencias (Investigación),Master of Science (Biology and Chemical Sciences) IFM,Burwood (Melbourne) ,"Mar, Jul",2 años tiempo completo,45600.0,AUD,https://www.deakin.edu.au/course/master-science-biology-chemical-sciences-ifm
Australia,Deakin University,Ciencias (Investigación),Master of Science (Biology and Chemical Sciences) IFM,Waurn Ponds (Geelong) ,"Mar, Jul",3 años tiempo completo,45600.0,AUD,https://www.deakin.edu.au/course/master-science-biology-chemical-sciences-ifm
Australia,Deakin University,Tecnología (Investigación),Master of Science (Information Technology),Burwood (Melbourne),"Mar, Jul",2 años tiempo completo,45600.0,AUD,https://www.deakin.edu.au/course/master-science-information-technology
Australia,Deakin University,Tecnología (Investigación),Master of Science (Information Technology),Waurn Ponds (Geelong) ,"Mar, Jul",3 años tiempo completo,45600.0,AUD,https://www.deakin.edu.au/course/master-science-information-technology
Australia,Deakin University,Deporte y Ejercicio,Master of Applied Sport Science,Online,"Trimester 1 (Mar), Trimester 2 (Jul)",2 años tiempo completo,25800.0,AUD,https://www.deakin.edu.au/course/master-applied-sport-science
Australia,La Trobe University,Psychology/Research,Master of Psychological Science (Research),Melbourne (Bundoora),Anytime (2026),2 years full-time,44600.0,AUD,https://www.latrobe.edu.au/courses/master-of-psychological-science#/overview?location=BU&studentType=int&year=2026
Australia,La Trobe University,Law/Research,Master of Laws (Research),Melbourne (Bundoora),Anytime (2026),2 years full-time,40800.0,AUD,https://www.latrobe.edu.au/courses/master-of-laws-research
Australia,La Trobe University,Business/Research,Master of Business (Research),"Melbourne, Bendigo",Anytime (2026),2 years full-time,39000.0,AUD,https://www.latrobe.edu.au/courses/master-of-business-research
Australia,La Trobe University,Education/Research,Master of Education (Research),"Melbourne, Bendigo",Anytime (2026),2 years full-time,37400.0,AUD,https://www.latrobe.edu.au/courses/master-of-education-research
Australia,La Trobe University,Social Work/Research,Master of Social Work (Research),"Melbourne, AlburyâWodonga, Bendigo, Mildura, Shepparton",Anytime (2026),2 years full-time,42600.0,AUD,https://www.latrobe.edu.au/courses/master-of-social-work-research
Australia,La Trobe University,Mental Health/Nursing,Master of Mental Health Nursing,Online,"LTU Term 2 (March 2026), LTU Term 3 (May 2026), LTU Term 4 (July 2026), LTU Term 5 (September 2026)",1.5 years full-time,27800.0,AUD,https://www.latrobe.edu.au/courses/master-of-mental-health-nursing
Australia,La Trobe University,Nursing,Master of Nursing Practice,"Melbourne, AlburyâWodonga, Bendigo, Mildura",LTU Term 4 (July 2026),2 years full-time,45000.0,AUD,https://www.latrobe.edu.au/courses/master-of-nursing-practice
Australia,La Trobe University,Engineering,Master of Professional Engineering,"Melbourne, Bendigo","Semester 1 (March 2026), Semester 2 (July 2026)",1 year full-time,47000.0,AUD,https://www.latrobe.edu.au/courses/master-of-professional-engineering
Australia,Stanley college,Business,Master of Business,"Perth, Adelaide","March, August, November",2 years full time,19.5,AUD,https://www.highereducation.stanleycollege.edu.au/course/master-of-business/?_ga=2.262192716.1333607135.1763487035-2029801891.1760503464
